!Trace Data File
!Measurement: Smith Chart
!Data Points: 4000
#Freq/Hz  Real  Image
150000000  0.715560913  -0.749975324  
151000000  0.648730159  -0.810148895  
152000000  0.576749563  -0.864340484  
153000000  0.500303984  -0.912364662  
154000000  0.419596612  -0.953263342  
155000000  0.335165501  -0.986804903  
156000000  0.248067752  -1.012921214  
157000000  0.158681735  -1.031149983  
158000000  0.068063661  -1.041145921  
159000000  -0.023653859  -1.042973161  
160000000  -0.115237877  -1.036308527  
161000000  -0.205914035  -1.021680117  
162000000  -0.294847101  -0.998610318  
163000000  -0.381413013  -0.967449009  
164000000  -0.464759380  -0.928768694  
165000000  -0.544123054  -0.882454276  
166000000  -0.619168580  -0.829234600  
167000000  -0.688760340  -0.769277692  
168000000  -0.752610803  -0.703622758  
169000000  -0.809983194  -0.632645011  
170000000  -0.860447943  -0.556849301  
171000000  -0.903925300  -0.477483898  
172000000  -0.940065265  -0.394805640  
173000000  -0.968708217  -0.309289068  
174000000  -0.989437699  -0.221644923  
175000000  -1.002365589  -0.132558078  
176000000  -1.007263660  -0.042679191  
177000000  -1.004241228  0.046966899  
178000000  -0.993356764  0.135967240  
179000000  -0.974413157  0.223314002  
180000000  -0.948042691  0.308802992  
181000000  -0.914004683  0.391440749  
182000000  -0.872659326  0.470832348  
183000000  -0.824712396  0.545929551  
184000000  -0.770297408  0.615958393  
185000000  -0.710208595  0.681284785  
186000000  -0.644872069  0.740576506  
187000000  -0.574608624  0.793672681  
188000000  -0.500530481  0.840079844  
189000000  -0.422861964  0.879755616  
190000000  -0.342505485  0.912439942  
191000000  -0.259629548  0.938144505  
192000000  -0.175129816  0.956623316  
193000000  -0.089389548  0.967666328  
194000000  -0.003193604  0.971376061  
195000000  0.082748123  0.967202604  
196000000  0.167814404  0.955851853  
197000000  0.251322359  0.937521100  
198000000  0.332668483  0.912063539  
199000000  0.411522478  0.880135834  
200000000  0.487371147  0.841494322  
201000000  0.559441864  0.796711922  
202000000  0.627828717  0.745793223  
203000000  0.691854477  0.689146280  
204000000  0.750921369  0.627037108  
205000000  0.804450154  0.559829056  
206000000  0.852447808  0.487837702  
207000000  0.893783808  0.411687076  
208000000  0.928193927  0.331930161  
