!Trace Data File
!Measurement: Smith Chart
!Data Points: 4000
#Freq/Hz  Real  Image
106000000  -1.087342381  0.023236854  
107000000  -1.078008175  0.123198189  
108000000  -1.059543729  0.221380740  
109000000  -1.032067418  0.317309320  
110000000  -0.996080458  0.410163969  
111000000  -0.952014387  0.498904943  
112000000  -0.899772584  0.583257198  
113000000  -0.840486407  0.662153661  
114000000  -0.774262547  0.735031068  
115000000  -0.702351809  0.801651418  
116000000  -0.624704659  0.860685766  
117000000  -0.542837024  0.912591457  
118000000  -0.456734568  0.956691325  
119000000  -0.367967129  0.992695510  
120000000  -0.276759446  1.020623684  
121000000  -0.183668047  1.040205717  
122000000  -0.089796253  1.051716805  
123000000  0.004629055  1.054943085  
124000000  0.098339573  1.049993873  
125000000  0.190933406  1.037007928  
126000000  0.282105356  1.015881896  
127000000  0.370559305  0.987579823  
128000000  0.456041068  0.951799333  
129000000  0.538094163  0.908848941  
130000000  0.615773618  0.859302521  
131000000  0.689486384  0.802812696  
132000000  0.757487357  0.740601301  
133000000  0.819837093  0.673107445  
134000000  0.876370609  0.600571454  
135000000  0.926632047  0.523472130  
136000000  0.970067978  0.442301124  
137000000  1.006572247  0.357480168  
138000000  1.035895944  0.269161046  
139000000  1.057382226  0.178124532  
140000000  1.070921183  0.085249737  
141000000  1.076205611  -0.008296233  
142000000  1.073503256  -0.101685874  
143000000  1.062579632  -0.194307014  
144000000  1.043712497  -0.285509944  
145000000  1.017318964  -0.374965072  
146000000  0.983131289  -0.461743772  
147000000  0.941702962  -0.545680881  
148000000  0.892758667  -0.625890017  
149000000  0.837191761  -0.701711416  
150000000  0.774742186  -0.772687376  
151000000  0.706003845  -0.837979674  
152000000  0.631972909  -0.897278011  
153000000  0.552394688  -0.949824810  
154000000  0.468462050  -0.995249808  
155000000  0.380749404  -1.033079147  
156000000  0.289555281  -1.062998414  
157000000  0.195764035  -1.085142255  
158000000  0.100262329  -1.098410010  
159000000  0.003405011  -1.103104353  
160000000  -0.093244635  -1.098999619  
161000000  -0.189676106  -1.086186051  
162000000  -0.284777075  -1.064571857  
163000000  -0.377238005  -1.034157991  
164000000  -0.466506958  -0.995559692  
165000000  -0.551988959  -0.949248612  
166000000  -0.632879138  -0.894887388  
167000000  -0.708282471  -0.833432794  
168000000  -0.777651966  -0.765826941  
169000000  -0.840625763  -0.692290962  
170000000  -0.896508813  -0.613629222  
171000000  -0.944900990  -0.530773401  
172000000  -0.985585213  -0.443914533  
173000000  -1.018423796  -0.354236066  
174000000  -1.042904854  -0.261918426  
175000000  -1.059066892  -0.167888194  
176000000  -1.066992044  -0.072775021  
177000000  -1.066229820  0.022331011  
178000000  -1.057248950  0.116718233  
179000000  -1.039654493  0.210085288  
180000000  -1.013998866  0.301287860  
