!Trace Data File
!Measurement: Smith Chart
!Data Points: 4000
#Freq/Hz  Real  Image
1000000  1.040874600  -0.174332932  
2000000  1.027895093  -0.244655937  
3000000  1.003786445  -0.320822805  
4000000  0.973210096  -0.399549961  
5000000  0.935155094  -0.477982759  
6000000  0.892100573  -0.553973377  
7000000  0.841463923  -0.626468241  
8000000  0.784791052  -0.695625186  
9000000  0.721970558  -0.759893835  
10000000  0.653570414  -0.818809569  
11000000  0.579904258  -0.872128725  
12000000  0.501690269  -0.918782353  
13000000  0.418927222  -0.958710968  
14000000  0.333032370  -0.991505623  
15000000  0.244100660  -1.016621470  
16000000  0.152834460  -1.033383608  
17000000  0.059944730  -1.042454362  
18000000  -0.033864807  -1.042883396  
19000000  -0.127661318  -1.034700513  
20000000  -0.220846698  -1.018258929  
21000000  -0.312312216  -0.992846787  
22000000  -0.401524305  -0.959017813  
23000000  -0.487316966  -0.917238414  
24000000  -0.568966150  -0.867228389  
25000000  -0.645673931  -0.809715271  
26000000  -0.716824949  -0.745531321  
27000000  -0.781403363  -0.674892783  
28000000  -0.838668823  -0.598660052  
29000000  -0.888759911  -0.517660618  
30000000  -0.930926859  -0.432479978  
31000000  -0.964852095  -0.344041497  
32000000  -0.990529656  -0.252863944  
33000000  -1.007649302  -0.159802064  
34000000  -1.015982747  -0.065557793  
35000000  -1.015814066  0.028869089  
36000000  -1.006792307  0.122515269  
37000000  -0.989360511  0.214529470  
38000000  -0.963559151  0.304236650  
39000000  -0.929833055  0.390892506  
40000000  -0.888717234  0.473834246  
41000000  -0.840050101  0.552629113  
42000000  -0.784712017  0.626220763  
43000000  -0.722812176  0.694474339  
44000000  -0.655125022  0.756587565  
45000000  -0.582739711  0.811934352  
46000000  -0.505723953  0.860596657  
47000000  -0.425255835  0.901551604  
48000000  -0.342093557  0.935041428  
49000000  -0.256488234  0.961085975  
50000000  -0.169410080  0.979365230  
51000000  -0.081678770  0.989579916  
52000000  0.006413434  0.992312312  
53000000  0.094021663  0.987421274  
54000000  0.180472597  0.974865675  
55000000  0.265303284  0.955159009  
56000000  0.347761810  0.928347647  
57000000  0.427364647  0.894578874  
58000000  0.503402889  0.854452014  
59000000  0.575958490  0.807847202  
60000000  0.643945634  0.755476534  
61000000  0.707080424  0.697688639  
62000000  0.765028715  0.634868741  
63000000  0.817524731  0.567107797  
64000000  0.863934636  0.495319128  
65000000  0.904227674  0.419781178  
66000000  0.938145995  0.340808809  
67000000  0.964957774  0.258886188  
68000000  0.984675527  0.175195962  
69000000  0.997304201  0.089970626  
70000000  1.002380371  0.003583666  
71000000  0.999996603  -0.083183341  
72000000  0.989995301  -0.169410661  
73000000  0.972685277  -0.254123211  
74000000  0.948193967  -0.336962551  
75000000  0.916488767  -0.417642623  
76000000  0.878046513  -0.495396346  
77000000  0.832874835  -0.569789827  
78000000  0.781049311  -0.640110612  
79000000  0.723377466  -0.705937564  
80000000  0.659828484  -0.766428649  
81000000  0.591139734  -0.821701705  
82000000  0.517581046  -0.870598972  
83000000  0.439640790  -0.912819207  
84000000  0.357749015  -0.948131740  
85000000  0.273079783  -0.976203740  
86000000  0.185892850  -0.996411264  
87000000  0.096830875  -1.009023070  
88000000  0.006492627  -1.013470888  
89000000  -0.083785310  -1.009342313  
90000000  -0.173869699  -0.997276545  
91000000  -0.262340754  -0.976517379  
92000000  -0.348930120  -0.947855294  
93000000  -0.432767332  -0.911588728  
94000000  -0.512620986  -0.867269993  
95000000  -0.588108361  -0.815951049  
96000000  -0.658531904  -0.757796109  
97000000  -0.723324418  -0.693275034  
