!Trace Data File
!Measurement: Smith Chart
!Data Points: 4000
#Freq/Hz  Real  Image
243000000  -0.991765857  -0.366158605  
244000000  -1.017402291  -0.276940733  
245000000  -1.035118461  -0.185839370  
246000000  -1.044627309  -0.093849018  
247000000  -1.045876741  -0.001536421  
248000000  -1.039271712  0.090144992  
249000000  -1.024528861  0.180925131  
250000000  -1.001883507  0.270047724  
251000000  -0.971292436  0.356685758  
252000000  -0.933193624  0.440149307  
253000000  -0.887999833  0.520028710  
254000000  -0.836088896  0.595333338  
255000000  -0.778105915  0.665682316  
256000000  -0.714110017  0.730621934  
257000000  -0.644804180  0.789658368  
258000000  -0.570360184  0.842244029  
259000000  -0.492091626  0.888149381  
260000000  -0.409931630  0.926782489  
261000000  -0.325318933  0.958420873  
262000000  -0.237745479  0.982228577  
263000000  -0.148826286  0.998427808  
264000000  -0.058705904  1.006991267  
265000000  0.031853605  1.007552505  
266000000  0.122151740  1.000030518  
267000000  0.211921453  0.985191047  
268000000  0.299941063  0.962179124  
269000000  0.386222333  0.931447148  
270000000  0.469388366  0.892798364  
271000000  0.549505830  0.847509742  
272000000  0.625013411  0.794027388  
273000000  0.695720375  0.734465182  
274000000  0.761035800  0.668471158  
275000000  0.819989443  0.596470475  
276000000  0.872360349  0.519771814  
277000000  0.917296767  0.438580424  
278000000  0.954669476  0.353566468  
279000000  0.984405637  0.265921146  
280000000  1.006412864  0.176328316  
281000000  1.020450592  0.085160978  
282000000  1.026507139  -0.006584205  
283000000  1.024545789  -0.098433547  
284000000  1.014455795  -0.189748883  
285000000  0.996072948  -0.279816270  
286000000  0.969702363  -0.368012190  
287000000  0.935395062  -0.453492403  
288000000  0.893672168  -0.535753965  
289000000  0.844772279  -0.613796890  
290000000  0.788870394  -0.687053323  
291000000  0.726656854  -0.755252838  
292000000  0.658718765  -0.817499578  
293000000  0.585234404  -0.873331904  
294000000  0.507145345  -0.922206283  
295000000  0.425030261  -0.963943541  
296000000  0.339105159  -0.998088121  
297000000  0.250857800  -1.024326444  
298000000  0.160869196  -1.042173982  
299000000  0.069922000  -1.051691294  
300000000  -0.021668976  -1.053499937  
301000000  -0.112666525  -1.046916366  
302000000  -0.202310234  -1.032231569  
303000000  -0.290072858  -1.010114312  
304000000  -0.375247747  -0.980313122  
305000000  -0.457152843  -0.943477273  
306000000  -0.535407722  -0.899860203  
307000000  -0.609473050  -0.850021243  
308000000  -0.678813934  -0.793753862  
309000000  -0.742935121  -0.732076645  
310000000  -0.801417112  -0.664906800  
311000000  -0.854162455  -0.593115389  
312000000  -0.899849296  -0.517161787  
313000000  -0.938955009  -0.437677860  
314000000  -0.970904112  -0.355306268  
315000000  -0.995843351  -0.270390838  
316000000  -1.013466001  -0.183799565  
317000000  -1.023528934  -0.096209541  
318000000  -1.025935650  -0.008037066  
319000000  -1.020754457  0.079991244  
320000000  -1.007894158  0.167281151  
321000000  -0.987384319  0.253020883  
322000000  -0.959593892  0.336532682  
323000000  -0.924614191  0.417300850  
324000000  -0.882994652  0.494533747  
325000000  -0.834997654  0.567806304  
326000000  -0.781019986  0.636720181  
327000000  -0.721466482  0.700708032  
328000000  -0.656672180  0.759251893  
329000000  -0.587114155  0.812147915  
330000000  -0.513397992  0.859016716  
331000000  -0.435694456  0.899555266  
332000000  -0.354741156  0.933378339  
333000000  -0.270849705  0.960021615  
334000000  -0.184946626  0.979343414  
335000000  -0.097100765  0.991445422  
336000000  -0.008193421  0.995779932  
337000000  0.081214592  0.992430091  
338000000  0.170212775  0.981238544  
339000000  0.258383244  0.961622834  
340000000  0.344576567  0.934223294  
341000000  0.428549796  0.899283051  
342000000  0.509300888  0.856671989  
343000000  0.586024463  0.806938767  
344000000  0.657954276  0.749998093  
345000000  0.724669456  0.686347067  
346000000  0.785157144  0.617205143  
347000000  0.839037597  0.542536080  
348000000  0.886113644  0.463396192  
349000000  0.925617516  0.380249918  
350000000  0.957541764  0.293958575  
351000000  0.981762528  0.205340579  
352000000  0.997968853  0.114848360  
353000000  1.005899906  0.023401335  
354000000  1.005410790  -0.068457469  
355000000  0.996799529  -0.159902513  
356000000  0.979808092  -0.250112057  
357000000  0.954621732  -0.338583380  
358000000  0.921330929  -0.424376786  
359000000  0.880293190  -0.506597579  
360000000  0.831783950  -0.584822237  
361000000  0.776248395  -0.658209324  
362000000  0.714314640  -0.726008594  
363000000  0.646182597  -0.787675560  
364000000  0.573068500  -0.842968345  
365000000  0.495495021  -0.890787244  
366000000  0.413812548  -0.931408584  
367000000  0.328967869  -0.964222372  
368000000  0.242076933  -0.989203513  
369000000  0.153618306  -1.006251097  
370000000  0.063786067  -1.015202880  
371000000  -0.025561407  -1.016256452  
372000000  -0.114470802  -1.009428978  
373000000  -0.202003062  -0.994707525  
374000000  -0.287682652  -0.972743213  
375000000  -0.370825976  -0.943439782  
376000000  -0.451331168  -0.906872511  
377000000  -0.528140247  -0.863861322  
378000000  -0.600582540  -0.814365447  
379000000  -0.668399930  -0.758617759  
380000000  -0.731140137  -0.697423697  
381000000  -0.787870944  -0.630920708  
382000000  -0.838794470  -0.559763253  
383000000  -0.882893562  -0.484643519  
384000000  -0.920430779  -0.405976832  
385000000  -0.950706005  -0.324421883  
386000000  -0.973954916  -0.240782648  
387000000  -0.989574254  -0.155422047  
388000000  -0.997836709  -0.069116548  
389000000  -0.998449147  0.017487500  
390000000  -0.991697431  0.103466168  
391000000  -0.977356613  0.188747719  
392000000  -0.955993652  0.272078693  
393000000  -0.927552760  0.353315413  
394000000  -0.892157793  0.431833953  
395000000  -0.850341082  0.506982446  
396000000  -0.802387476  0.578209043  
397000000  -0.748111129  0.645139337  
398000000  -0.688277483  0.707070053  
399000000  -0.623509943  0.763652265  
400000000  -0.553772211  0.814768314  
401000000  -0.480022132  0.859191954  
402000000  -0.402335525  0.897768378  
403000000  -0.321357548  0.928967595  
404000000  -0.237872735  0.953329086  
405000000  -0.152145535  0.970487416  
406000000  -0.065074362  0.979678452  
407000000  0.022551488  0.981169581  
