!Trace Data File
!Measurement: Smith Chart
!Data Points: 4000
#Freq/Hz  Real  Image
1000000  1.099877238  -0.171691433  
2000000  1.087571979  -0.248888314  
3000000  1.063088536  -0.331103355  
4000000  1.031613231  -0.415264606  
5000000  0.991965055  -0.498303801  
6000000  0.947175980  -0.579756439  
7000000  0.894283295  -0.657162130  
8000000  0.834803164  -0.730623782  
9000000  0.768965721  -0.799144208  
10000000  0.696868539  -0.862284660  
11000000  0.619510174  -0.919196725  
12000000  0.537247956  -0.969410002  
13000000  0.450340360  -1.012280703  
14000000  0.359402955  -1.047979116  
15000000  0.265578687  -1.075130820  
16000000  0.169169143  -1.093982458  
17000000  0.071029022  -1.104342103  
18000000  -0.028179927  -1.105647087  
19000000  -0.127744555  -1.098162770  
20000000  -0.226712674  -1.081250906  
21000000  -0.323572934  -1.055437565  
22000000  -0.418328822  -1.020689487  
23000000  -0.509609103  -0.977079749  
24000000  -0.596707761  -0.925137520  
25000000  -0.678796113  -0.864973009  
26000000  -0.754581809  -0.797394395  
27000000  -0.823670626  -0.723305225  
28000000  -0.885419607  -0.643128037  
29000000  -0.939164281  -0.557630360  
30000000  -0.984703958  -0.468042403  
31000000  -1.021478415  -0.374472529  
32000000  -1.049567938  -0.278200179  
33000000  -1.068512678  -0.179866925  
34000000  -1.078479886  -0.080148928  
35000000  -1.079061985  0.019878682  
36000000  -1.070541620  0.119073085  
37000000  -1.052964807  0.216742128  
38000000  -1.026637316  0.311879992  
39000000  -0.991764367  0.403909504  
40000000  -0.949052393  0.492161125  
41000000  -0.898403764  0.575756729  
42000000  -0.840836346  0.654257655  
43000000  -0.776041389  0.727041423  
44000000  -0.705458224  0.793523073  
45000000  -0.629368186  0.852834165  
46000000  -0.548593104  0.904903650  
47000000  -0.463901848  0.949221730  
48000000  -0.376485109  0.985698044  
49000000  -0.286497921  1.013980031  
50000000  -0.195044547  1.034168243  
51000000  -0.102264546  1.046392441  
52000000  -0.009826234  1.050421476  
53000000  0.082723439  1.046311140  
54000000  0.174071968  1.034630656  
55000000  0.263718307  1.014733791  
56000000  0.350954175  0.987748682  
57000000  0.435411245  0.953595936  
58000000  0.516109526  0.912287176  
59000000  0.593301058  0.864533782  
60000000  0.665478528  0.810354114  
61000000  0.733161092  0.750717223  
62000000  0.795005322  0.685588002  
63000000  0.851629555  0.615476370  
64000000  0.901713729  0.540644109  
65000000  0.945658624  0.461956918  
66000000  0.982610822  0.379419744  
67000000  1.012645483  0.294063032  
68000000  1.035076499  0.206331089  
69000000  1.050066948  0.116937041  
70000000  1.057344913  0.026088210  
71000000  1.056833863  -0.065191478  
72000000  1.048158765  -0.156180725  
73000000  1.031978726  -0.245860338  
74000000  1.008017659  -0.333743393  
75000000  0.976628065  -0.419274479  
76000000  0.937957942  -0.502043188  
77000000  0.892308474  -0.581318915  
78000000  0.839576304  -0.656752706  
79000000  0.780639946  -0.727409184  
80000000  0.715267360  -0.793001056  
81000000  0.644417107  -0.852575541  
82000000  0.568219960  -0.906210780  
83000000  0.487211287  -0.952847064  
84000000  0.402216077  -0.992345810  
85000000  0.313627630  -1.024151444  
86000000  0.222329676  -1.048234820  
87000000  0.128711507  -1.063828230  
88000000  0.033759888  -1.070949316  
89000000  -0.061834466  -1.069650054  
90000000  -0.156694725  -1.059498429  
91000000  -0.250942945  -1.040531158  
92000000  -0.343061000  -1.012826800  
93000000  -0.432352006  -0.976917386  
94000000  -0.518219173  -0.932598293  
95000000  -0.599439204  -0.880655885  
96000000  -0.675677299  -0.821457922  
97000000  -0.745998859  -0.755483329  
98000000  -0.810106933  -0.682985008  
99000000  -0.867134750  -0.605047941  
100000000  -0.916687429  -0.522184312  
101000000  -0.958265781  -0.435670912  
102000000  -0.991492808  -0.345798701  
103000000  -1.016552210  -0.253426433  
104000000  -1.033110142  -0.158673197  
105000000  -1.040716767  -0.062786467  
106000000  -1.039548039  0.033350691  
107000000  -1.029472709  0.128450140  
108000000  -1.010801911  0.222282395  
109000000  -0.983655632  0.313524693  
110000000  -0.948265910  0.401910722  
111000000  -0.905370712  0.486342371  
112000000  -0.854834437  0.566446841  
113000000  -0.797252178  0.641206741  
114000000  -0.733520746  0.710514724  
115000000  -0.663878381  0.773189425  
116000000  -0.589437783  0.829257309  
117000000  -0.510461271  0.878140032  
118000000  -0.427924216  0.919549584  
119000000  -0.342141688  0.953091562  
120000000  -0.254808426  0.978932917  
121000000  -0.165377393  0.997027695  
122000000  -0.075439461  1.007252693  
123000000  0.014891258  1.009394169  
124000000  0.104877993  1.003802896  
125000000  0.193497047  0.990421653  
126000000  0.280562788  0.969558120  
